REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,ATHFHPPH2,1,2030,0.015322598
REGION1,ATHFHPPH2,1,2031,0.015322598
REGION1,ATHFHPPH2,1,2032,0.015322598
REGION1,ATHFHPPH2,1,2033,0.015322598
REGION1,ATHFHPPH2,1,2034,0.015322598
REGION1,ATHFHPPH2,1,2035,0.015322598
REGION1,ATHFHPPH2,1,2036,0.015322598
REGION1,ATHFHPPH2,1,2037,0.015322598
REGION1,ATHFHPPH2,1,2038,0.015322598
REGION1,ATHFHPPH2,1,2039,0.015322598
REGION1,ATHFHPPH2,1,2040,0.015322598
REGION1,ATHFHPPH2,1,2041,0.015322598
REGION1,ATHFHPPH2,1,2042,0.015322598
REGION1,ATHFHPPH2,1,2043,0.015322598
REGION1,ATHFHPPH2,1,2044,0.015322598
REGION1,ATHFHPPH2,1,2045,0.015322598
REGION1,ATHFHPPH2,1,2046,0.015322598
REGION1,ATHFHPPH2,1,2047,0.015322598
REGION1,ATHFHPPH2,1,2048,0.015322598
REGION1,ATHFHPPH2,1,2049,0.015322598
REGION1,ATHFHPPH2,1,2050,0.015322598
REGION1,ATHFHPPH2,1,2051,0.015322598
REGION1,ATHFHPPH2,1,2052,0.015322598
REGION1,ATHFHPPH2,1,2053,0.015322598
REGION1,ATHFHPPH2,1,2054,0.015322598
REGION1,ATHFHPPH2,1,2055,0.015322598
REGION1,ATHFHPPH2,1,2056,0.015322598
REGION1,ATHFHPPH2,1,2057,0.015322598
REGION1,ATHFHPPH2,1,2058,0.015322598
REGION1,ATHFHPPH2,1,2059,0.015322598
REGION1,ATHFHPPH2,1,2060,0.015322598
REGION1,ATNG00I00,1,2015,6.13753634
REGION1,ATNG00I00,1,2016,6.26812222
REGION1,ATNG00I00,1,2017,6.398708099999999
REGION1,ATNG00I00,1,2018,6.529293979
REGION1,ATNG00I00,1,2019,6.659879859
REGION1,ATNG00I00,1,2020,6.790465737999999
REGION1,ATNG00I00,1,2021,6.999403146000001
REGION1,ATNG00I00,1,2022,7.208340552999999
REGION1,ATNG00I00,1,2023,7.41727796
REGION1,ATNG00I00,1,2024,7.626215368
REGION1,ATNG00I00,1,2025,7.835152775
REGION1,ATNG00I00,1,2026,8.044090182
REGION1,ATNG00I00,1,2027,8.25302759
REGION1,ATNG00I00,1,2028,8.461964997
REGION1,ATNG00I00,1,2029,8.670902404
REGION1,ATNG00I00,1,2030,8.879839812
REGION1,ATNG00I00,1,2031,8.879839812
REGION1,ATNG00I00,1,2032,8.879839812
REGION1,ATNG00I00,1,2033,8.879839812
REGION1,ATNG00I00,1,2034,8.879839812
REGION1,ATNG00I00,1,2035,8.879839812
REGION1,ATNG00I00,1,2036,8.879839812
REGION1,ATNG00I00,1,2037,8.879839812
REGION1,ATNG00I00,1,2038,8.879839812
REGION1,ATNG00I00,1,2039,8.879839812
REGION1,ATNG00I00,1,2040,8.879839812
REGION1,ATNG00I00,1,2041,8.879839812
REGION1,ATNG00I00,1,2042,8.879839812
REGION1,ATNG00I00,1,2043,8.879839812
REGION1,ATNG00I00,1,2044,8.879839812
REGION1,ATNG00I00,1,2045,8.879839812
REGION1,ATNG00I00,1,2046,8.879839812
REGION1,ATNG00I00,1,2047,8.879839812
REGION1,ATNG00I00,1,2048,8.879839812
REGION1,ATNG00I00,1,2049,8.879839812
REGION1,ATNG00I00,1,2050,8.879839812
REGION1,ATNG00I00,1,2051,8.879839812
REGION1,ATNG00I00,1,2052,8.879839812
REGION1,ATNG00I00,1,2053,8.879839812
REGION1,ATNG00I00,1,2054,8.879839812
REGION1,ATNG00I00,1,2055,8.879839812
REGION1,ATNG00I00,1,2056,8.879839812
REGION1,ATNG00I00,1,2057,8.879839812
REGION1,ATNG00I00,1,2058,8.879839812
REGION1,ATNG00I00,1,2059,8.879839812
REGION1,ATNG00I00,1,2060,8.879839812
REGION1,ATNG00X00,1,2015,5.523782706
REGION1,ATNG00X00,1,2016,5.641309998
REGION1,ATNG00X00,1,2017,5.75883729
REGION1,ATNG00X00,1,2018,5.876364581
REGION1,ATNG00X00,1,2019,5.993891873
REGION1,ATNG00X00,1,2020,6.111419164
REGION1,ATNG00X00,1,2021,6.299462831
REGION1,ATNG00X00,1,2022,6.487506497999999
REGION1,ATNG00X00,1,2023,6.675550164
REGION1,ATNG00X00,1,2024,6.863593831
REGION1,ATNG00X00,1,2025,7.051637497000001
REGION1,ATNG00X00,1,2026,7.239681163999999
REGION1,ATNG00X00,1,2027,7.427724831
REGION1,ATNG00X00,1,2028,7.615768497
REGION1,ATNG00X00,1,2029,7.803812164
REGION1,ATNG00X00,1,2030,7.99185583
REGION1,ATNG00X00,1,2031,7.99185583
REGION1,ATNG00X00,1,2032,7.99185583
REGION1,ATNG00X00,1,2033,7.99185583
REGION1,ATNG00X00,1,2034,7.99185583
REGION1,ATNG00X00,1,2035,7.99185583
REGION1,ATNG00X00,1,2036,7.99185583
REGION1,ATNG00X00,1,2037,7.99185583
REGION1,ATNG00X00,1,2038,7.99185583
REGION1,ATNG00X00,1,2039,7.99185583
REGION1,ATNG00X00,1,2040,7.99185583
REGION1,ATNG00X00,1,2041,7.99185583
REGION1,ATNG00X00,1,2042,7.99185583
REGION1,ATNG00X00,1,2043,7.99185583
REGION1,ATNG00X00,1,2044,7.99185583
REGION1,ATNG00X00,1,2045,7.99185583
REGION1,ATNG00X00,1,2046,7.99185583
REGION1,ATNG00X00,1,2047,7.99185583
REGION1,ATNG00X00,1,2048,7.99185583
REGION1,ATNG00X00,1,2049,7.99185583
REGION1,ATNG00X00,1,2050,7.99185583
REGION1,ATNG00X00,1,2051,7.99185583
REGION1,ATNG00X00,1,2052,7.99185583
REGION1,ATNG00X00,1,2053,7.99185583
REGION1,ATNG00X00,1,2054,7.99185583
REGION1,ATNG00X00,1,2055,7.99185583
REGION1,ATNG00X00,1,2056,7.99185583
REGION1,ATNG00X00,1,2057,7.99185583
REGION1,ATNG00X00,1,2058,7.99185583
REGION1,ATNG00X00,1,2059,7.99185583
REGION1,ATNG00X00,1,2060,7.99185583
REGION1,ATNGCCPH2,1,2015,0.00204
REGION1,ATNGCCPH2,1,2016,0.00204
REGION1,ATNGCCPH2,1,2017,0.00204
REGION1,ATNGCCPH2,1,2018,0.00204
REGION1,ATNGCCPH2,1,2019,0.00204
REGION1,ATNGCCPH2,1,2020,0.00204
REGION1,ATNGCCPH2,1,2021,0.00204
REGION1,ATNGCCPH2,1,2022,0.00204
REGION1,ATNGCCPH2,1,2023,0.00204
REGION1,ATNGCCPH2,1,2024,0.00204
REGION1,ATNGCCPH2,1,2025,0.00204
REGION1,ATNGCCPH2,1,2026,0.00204
REGION1,ATNGCCPH2,1,2027,0.00204
REGION1,ATNGCCPH2,1,2028,0.00204
REGION1,ATNGCCPH2,1,2029,0.00204
REGION1,ATNGCCPH2,1,2030,0.00204
REGION1,ATNGCCPH2,1,2031,0.00204
REGION1,ATNGCCPH2,1,2032,0.00204
REGION1,ATNGCCPH2,1,2033,0.00204
REGION1,ATNGCCPH2,1,2034,0.00204
REGION1,ATNGCCPH2,1,2035,0.00204
REGION1,ATNGCCPH2,1,2036,0.00204
REGION1,ATNGCCPH2,1,2037,0.00204
REGION1,ATNGCCPH2,1,2038,0.00204
REGION1,ATNGCCPH2,1,2039,0.00204
REGION1,ATNGCCPH2,1,2040,0.00204
REGION1,ATNGCCPH2,1,2041,0.00204
REGION1,ATNGCCPH2,1,2042,0.00204
REGION1,ATNGCCPH2,1,2043,0.00204
REGION1,ATNGCCPH2,1,2044,0.00204
REGION1,ATNGCCPH2,1,2045,0.00204
REGION1,ATNGCCPH2,1,2046,0.00204
REGION1,ATNGCCPH2,1,2047,0.00204
REGION1,ATNGCCPH2,1,2048,0.00204
REGION1,ATNGCCPH2,1,2049,0.00204
REGION1,ATNGCCPH2,1,2050,0.00204
REGION1,ATNGCCPH2,1,2051,0.00204
REGION1,ATNGCCPH2,1,2052,0.00204
REGION1,ATNGCCPH2,1,2053,0.00204
REGION1,ATNGCCPH2,1,2054,0.00204
REGION1,ATNGCCPH2,1,2055,0.00204
REGION1,ATNGCCPH2,1,2056,0.00204
REGION1,ATNGCCPH2,1,2057,0.00204
REGION1,ATNGCCPH2,1,2058,0.00204
REGION1,ATNGCCPH2,1,2059,0.00204
REGION1,ATNGCCPH2,1,2060,0.00204
REGION1,ATNGCHPH3,1,2015,0.002448
REGION1,ATNGCHPH3,1,2016,0.002448
REGION1,ATNGCHPH3,1,2017,0.002448
REGION1,ATNGCHPH3,1,2018,0.002448
REGION1,ATNGCHPH3,1,2019,0.002448
REGION1,ATNGCHPH3,1,2020,0.002448
REGION1,ATNGCHPH3,1,2021,0.002448
REGION1,ATNGCHPH3,1,2022,0.002448
REGION1,ATNGCHPH3,1,2023,0.002448
REGION1,ATNGCHPH3,1,2024,0.002448
REGION1,ATNGCHPH3,1,2025,0.002448
REGION1,ATNGCHPH3,1,2026,0.002448
REGION1,ATNGCHPH3,1,2027,0.002448
REGION1,ATNGCHPH3,1,2028,0.002448
REGION1,ATNGCHPH3,1,2029,0.002448
REGION1,ATNGCHPH3,1,2030,0.002448
REGION1,ATNGCHPH3,1,2031,0.002448
REGION1,ATNGCHPH3,1,2032,0.002448
REGION1,ATNGCHPH3,1,2033,0.002448
REGION1,ATNGCHPH3,1,2034,0.002448
REGION1,ATNGCHPH3,1,2035,0.002448
REGION1,ATNGCHPH3,1,2036,0.002448
REGION1,ATNGCHPH3,1,2037,0.002448
REGION1,ATNGCHPH3,1,2038,0.002448
REGION1,ATNGCHPH3,1,2039,0.002448
REGION1,ATNGCHPH3,1,2040,0.002448
REGION1,ATNGCHPH3,1,2041,0.002448
REGION1,ATNGCHPH3,1,2042,0.002448
REGION1,ATNGCHPH3,1,2043,0.002448
REGION1,ATNGCHPH3,1,2044,0.002448
REGION1,ATNGCHPH3,1,2045,0.002448
REGION1,ATNGCHPH3,1,2046,0.002448
REGION1,ATNGCHPH3,1,2047,0.002448
REGION1,ATNGCHPH3,1,2048,0.002448
REGION1,ATNGCHPH3,1,2049,0.002448
REGION1,ATNGCHPH3,1,2050,0.002448
REGION1,ATNGCHPH3,1,2051,0.002448
REGION1,ATNGCHPH3,1,2052,0.002448
REGION1,ATNGCHPH3,1,2053,0.002448
REGION1,ATNGCHPH3,1,2054,0.002448
REGION1,ATNGCHPH3,1,2055,0.002448
REGION1,ATNGCHPH3,1,2056,0.002448
REGION1,ATNGCHPH3,1,2057,0.002448
REGION1,ATNGCHPH3,1,2058,0.002448
REGION1,ATNGCHPH3,1,2059,0.002448
REGION1,ATNGCHPH3,1,2060,0.002448
REGION1,ATNGCHPN3,1,2015,0.004079999999999999
REGION1,ATNGCHPN3,1,2016,0.004079999999999999
REGION1,ATNGCHPN3,1,2017,0.004079999999999999
REGION1,ATNGCHPN3,1,2018,0.004079999999999999
REGION1,ATNGCHPN3,1,2019,0.004079999999999999
REGION1,ATNGCHPN3,1,2020,0.004079999999999999
REGION1,ATNGCHPN3,1,2021,0.004079999999999999
REGION1,ATNGCHPN3,1,2022,0.004079999999999999
REGION1,ATNGCHPN3,1,2023,0.004079999999999999
REGION1,ATNGCHPN3,1,2024,0.004079999999999999
REGION1,ATNGCHPN3,1,2025,0.004079999999999999
REGION1,ATNGCHPN3,1,2026,0.004079999999999999
REGION1,ATNGCHPN3,1,2027,0.004079999999999999
REGION1,ATNGCHPN3,1,2028,0.004079999999999999
REGION1,ATNGCHPN3,1,2029,0.004079999999999999
REGION1,ATNGCHPN3,1,2030,0.004079999999999999
REGION1,ATNGCHPN3,1,2031,0.004079999999999999
REGION1,ATNGCHPN3,1,2032,0.004079999999999999
REGION1,ATNGCHPN3,1,2033,0.004079999999999999
REGION1,ATNGCHPN3,1,2034,0.004079999999999999
REGION1,ATNGCHPN3,1,2035,0.004079999999999999
REGION1,ATNGCHPN3,1,2036,0.004079999999999999
REGION1,ATNGCHPN3,1,2037,0.004079999999999999
REGION1,ATNGCHPN3,1,2038,0.004079999999999999
REGION1,ATNGCHPN3,1,2039,0.004079999999999999
REGION1,ATNGCHPN3,1,2040,0.004079999999999999
REGION1,ATNGCHPN3,1,2041,0.004079999999999999
REGION1,ATNGCHPN3,1,2042,0.004079999999999999
REGION1,ATNGCHPN3,1,2043,0.004079999999999999
REGION1,ATNGCHPN3,1,2044,0.004079999999999999
REGION1,ATNGCHPN3,1,2045,0.004079999999999999
REGION1,ATNGCHPN3,1,2046,0.004079999999999999
REGION1,ATNGCHPN3,1,2047,0.004079999999999999
REGION1,ATNGCHPN3,1,2048,0.004079999999999999
REGION1,ATNGCHPN3,1,2049,0.004079999999999999
REGION1,ATNGCHPN3,1,2050,0.004079999999999999
REGION1,ATNGCHPN3,1,2051,0.004079999999999999
REGION1,ATNGCHPN3,1,2052,0.004079999999999999
REGION1,ATNGCHPN3,1,2053,0.004079999999999999
REGION1,ATNGCHPN3,1,2054,0.004079999999999999
REGION1,ATNGCHPN3,1,2055,0.004079999999999999
REGION1,ATNGCHPN3,1,2056,0.004079999999999999
REGION1,ATNGCHPN3,1,2057,0.004079999999999999
REGION1,ATNGCHPN3,1,2058,0.004079999999999999
REGION1,ATNGCHPN3,1,2059,0.004079999999999999
REGION1,ATNGCHPN3,1,2060,0.004079999999999999
REGION1,ATNGFCFH1,1,2015,0.1224
REGION1,ATNGFCFH1,1,2016,0.11118
REGION1,ATNGFCFH1,1,2017,0.09996000000000001
REGION1,ATNGFCFH1,1,2018,0.08874
REGION1,ATNGFCFH1,1,2019,0.07752
REGION1,ATNGFCFH1,1,2020,0.0663
REGION1,ATNGFCFH1,1,2021,0.06222
REGION1,ATNGFCFH1,1,2022,0.05814
REGION1,ATNGFCFH1,1,2023,0.05406
REGION1,ATNGFCFH1,1,2024,0.04998
REGION1,ATNGFCFH1,1,2025,0.0459
REGION1,ATNGFCFH1,1,2026,0.04182
REGION1,ATNGFCFH1,1,2027,0.03774
REGION1,ATNGFCFH1,1,2028,0.03366
REGION1,ATNGFCFH1,1,2029,0.02958
REGION1,ATNGFCFH1,1,2030,0.0255
REGION1,ATNGFCFH1,1,2031,0.02397
REGION1,ATNGFCFH1,1,2032,0.02244
REGION1,ATNGFCFH1,1,2033,0.02091
REGION1,ATNGFCFH1,1,2034,0.01938
REGION1,ATNGFCFH1,1,2035,0.01785
REGION1,ATNGFCFH1,1,2036,0.01632
REGION1,ATNGFCFH1,1,2037,0.01479
REGION1,ATNGFCFH1,1,2038,0.01326
REGION1,ATNGFCFH1,1,2039,0.01173
REGION1,ATNGFCFH1,1,2040,0.0102
REGION1,ATNGFCFH1,1,2041,0.009996
REGION1,ATNGFCFH1,1,2042,0.009792
REGION1,ATNGFCFH1,1,2043,0.009588
REGION1,ATNGFCFH1,1,2044,0.009384
REGION1,ATNGFCFH1,1,2045,0.009179999999999999
REGION1,ATNGFCFH1,1,2046,0.008976000000000001
REGION1,ATNGFCFH1,1,2047,0.008772
REGION1,ATNGFCFH1,1,2048,0.008568000000000001
REGION1,ATNGFCFH1,1,2049,0.008364
REGION1,ATNGFCFH1,1,2050,0.008159999999999999
REGION1,ATNGFCFH1,1,2051,0.00796
REGION1,ATNGFCFH1,1,2052,0.00776
REGION1,ATNGFCFH1,1,2053,0.007559999999999999
REGION1,ATNGFCFH1,1,2054,0.007359999999999999
REGION1,ATNGFCFH1,1,2055,0.00716
REGION1,ATNGFCFH1,1,2056,0.006959999999999999
REGION1,ATNGFCFH1,1,2057,0.00676
REGION1,ATNGFCFH1,1,2058,0.00656
REGION1,ATNGFCFH1,1,2059,0.00636
REGION1,ATNGFCFH1,1,2060,0.006160000000000001
REGION1,ATNGGCPH2,1,2015,0.01326
REGION1,ATNGGCPH2,1,2016,0.01326
REGION1,ATNGGCPH2,1,2017,0.01326
REGION1,ATNGGCPH2,1,2018,0.01326
REGION1,ATNGGCPH2,1,2019,0.01326
REGION1,ATNGGCPH2,1,2020,0.01326
REGION1,ATNGGCPH2,1,2021,0.01326
REGION1,ATNGGCPH2,1,2022,0.01326
REGION1,ATNGGCPH2,1,2023,0.01326
REGION1,ATNGGCPH2,1,2024,0.01326
REGION1,ATNGGCPH2,1,2025,0.01326
REGION1,ATNGGCPH2,1,2026,0.01326
REGION1,ATNGGCPH2,1,2027,0.01326
REGION1,ATNGGCPH2,1,2028,0.01326
REGION1,ATNGGCPH2,1,2029,0.01326
REGION1,ATNGGCPH2,1,2030,0.01326
REGION1,ATNGGCPH2,1,2031,0.01326
REGION1,ATNGGCPH2,1,2032,0.01326
REGION1,ATNGGCPH2,1,2033,0.01326
REGION1,ATNGGCPH2,1,2034,0.01326
REGION1,ATNGGCPH2,1,2035,0.01326
REGION1,ATNGGCPH2,1,2036,0.01326
REGION1,ATNGGCPH2,1,2037,0.01326
REGION1,ATNGGCPH2,1,2038,0.01326
REGION1,ATNGGCPH2,1,2039,0.01326
REGION1,ATNGGCPH2,1,2040,0.01326
REGION1,ATNGGCPH2,1,2041,0.01326
REGION1,ATNGGCPH2,1,2042,0.01326
REGION1,ATNGGCPH2,1,2043,0.01326
REGION1,ATNGGCPH2,1,2044,0.01326
REGION1,ATNGGCPH2,1,2045,0.01326
REGION1,ATNGGCPH2,1,2046,0.01326
REGION1,ATNGGCPH2,1,2047,0.01326
REGION1,ATNGGCPH2,1,2048,0.01326
REGION1,ATNGGCPH2,1,2049,0.01326
REGION1,ATNGGCPH2,1,2050,0.01326
REGION1,ATNGGCPH2,1,2051,0.01326
REGION1,ATNGGCPH2,1,2052,0.01326
REGION1,ATNGGCPH2,1,2053,0.01326
REGION1,ATNGGCPH2,1,2054,0.01326
REGION1,ATNGGCPH2,1,2055,0.01326
REGION1,ATNGGCPH2,1,2056,0.01326
REGION1,ATNGGCPH2,1,2057,0.01326
REGION1,ATNGGCPH2,1,2058,0.01326
REGION1,ATNGGCPH2,1,2059,0.01326
REGION1,ATNGGCPH2,1,2060,0.01326
REGION1,ATNGGCPN2,1,2015,0.01122
REGION1,ATNGGCPN2,1,2016,0.01122
REGION1,ATNGGCPN2,1,2017,0.01122
REGION1,ATNGGCPN2,1,2018,0.01122
REGION1,ATNGGCPN2,1,2019,0.01122
REGION1,ATNGGCPN2,1,2020,0.01122
REGION1,ATNGGCPN2,1,2021,0.01122
REGION1,ATNGGCPN2,1,2022,0.01122
REGION1,ATNGGCPN2,1,2023,0.01122
REGION1,ATNGGCPN2,1,2024,0.01122
REGION1,ATNGGCPN2,1,2025,0.01122
REGION1,ATNGGCPN2,1,2026,0.01122
REGION1,ATNGGCPN2,1,2027,0.01122
REGION1,ATNGGCPN2,1,2028,0.01122
REGION1,ATNGGCPN2,1,2029,0.01122
REGION1,ATNGGCPN2,1,2030,0.01122
REGION1,ATNGGCPN2,1,2031,0.01122
REGION1,ATNGGCPN2,1,2032,0.01122
REGION1,ATNGGCPN2,1,2033,0.01122
REGION1,ATNGGCPN2,1,2034,0.01122
REGION1,ATNGGCPN2,1,2035,0.01122
REGION1,ATNGGCPN2,1,2036,0.01122
REGION1,ATNGGCPN2,1,2037,0.01122
REGION1,ATNGGCPN2,1,2038,0.01122
REGION1,ATNGGCPN2,1,2039,0.01122
REGION1,ATNGGCPN2,1,2040,0.01122
REGION1,ATNGGCPN2,1,2041,0.01122
REGION1,ATNGGCPN2,1,2042,0.01122
REGION1,ATNGGCPN2,1,2043,0.01122
REGION1,ATNGGCPN2,1,2044,0.01122
REGION1,ATNGGCPN2,1,2045,0.01122
REGION1,ATNGGCPN2,1,2046,0.01122
REGION1,ATNGGCPN2,1,2047,0.01122
REGION1,ATNGGCPN2,1,2048,0.01122
REGION1,ATNGGCPN2,1,2049,0.01122
REGION1,ATNGGCPN2,1,2050,0.01122
REGION1,ATNGGCPN2,1,2051,0.01122
REGION1,ATNGGCPN2,1,2052,0.01122
REGION1,ATNGGCPN2,1,2053,0.01122
REGION1,ATNGGCPN2,1,2054,0.01122
REGION1,ATNGGCPN2,1,2055,0.01122
REGION1,ATNGGCPN2,1,2056,0.01122
REGION1,ATNGGCPN2,1,2057,0.01122
REGION1,ATNGGCPN2,1,2058,0.01122
REGION1,ATNGGCPN2,1,2059,0.01122
REGION1,ATNGGCPN2,1,2060,0.01122
REGION1,ATNGHPFH1,1,2015,0.015322598
REGION1,ATNGHPFH1,1,2016,0.015322598
REGION1,ATNGHPFH1,1,2017,0.015322598
REGION1,ATNGHPFH1,1,2018,0.015322598
REGION1,ATNGHPFH1,1,2019,0.015322598
REGION1,ATNGHPFH1,1,2020,0.015322598
REGION1,ATNGHPFH1,1,2021,0.015322598
REGION1,ATNGHPFH1,1,2022,0.015322598
REGION1,ATNGHPFH1,1,2023,0.015322598
REGION1,ATNGHPFH1,1,2024,0.015322598
REGION1,ATNGHPFH1,1,2025,0.015322598
REGION1,ATNGHPFH1,1,2026,0.015322598
REGION1,ATNGHPFH1,1,2027,0.015322598
REGION1,ATNGHPFH1,1,2028,0.015322598
REGION1,ATNGHPFH1,1,2029,0.015322598
REGION1,ATNGHPFH1,1,2030,0.015322598
REGION1,ATNGHPFH1,1,2031,0.015322598
REGION1,ATNGHPFH1,1,2032,0.015322598
REGION1,ATNGHPFH1,1,2033,0.015322598
REGION1,ATNGHPFH1,1,2034,0.015322598
REGION1,ATNGHPFH1,1,2035,0.015322598
REGION1,ATNGHPFH1,1,2036,0.015322598
REGION1,ATNGHPFH1,1,2037,0.015322598
REGION1,ATNGHPFH1,1,2038,0.015322598
REGION1,ATNGHPFH1,1,2039,0.015322598
REGION1,ATNGHPFH1,1,2040,0.015322598
REGION1,ATNGHPFH1,1,2041,0.015322598
REGION1,ATNGHPFH1,1,2042,0.015322598
REGION1,ATNGHPFH1,1,2043,0.015322598
REGION1,ATNGHPFH1,1,2044,0.015322598
REGION1,ATNGHPFH1,1,2045,0.015322598
REGION1,ATNGHPFH1,1,2046,0.015322598
REGION1,ATNGHPFH1,1,2047,0.015322598
REGION1,ATNGHPFH1,1,2048,0.015322598
REGION1,ATNGHPFH1,1,2049,0.015322598
REGION1,ATNGHPFH1,1,2050,0.015322598
REGION1,ATNGHPFH1,1,2051,0.015322598
REGION1,ATNGHPFH1,1,2052,0.015322598
REGION1,ATNGHPFH1,1,2053,0.015322598
REGION1,ATNGHPFH1,1,2054,0.015322598
REGION1,ATNGHPFH1,1,2055,0.015322598
REGION1,ATNGHPFH1,1,2056,0.015322598
REGION1,ATNGHPFH1,1,2057,0.015322598
REGION1,ATNGHPFH1,1,2058,0.015322598
REGION1,ATNGHPFH1,1,2059,0.015322598
REGION1,ATNGHPFH1,1,2060,0.015322598
REGION1,ATNGHPPH2,1,2015,0.015322598
REGION1,ATNGHPPH2,1,2016,0.015322598
REGION1,ATNGHPPH2,1,2017,0.015322598
REGION1,ATNGHPPH2,1,2018,0.015322598
REGION1,ATNGHPPH2,1,2019,0.015322598
REGION1,ATNGHPPH2,1,2020,0.015322598
REGION1,ATNGHPPH2,1,2021,0.015322598
REGION1,ATNGHPPH2,1,2022,0.015322598
REGION1,ATNGHPPH2,1,2023,0.015322598
REGION1,ATNGHPPH2,1,2024,0.015322598
REGION1,ATNGHPPH2,1,2025,0.015322598
REGION1,ATNGHPPH2,1,2026,0.015322598
REGION1,ATNGHPPH2,1,2027,0.015322598
REGION1,ATNGHPPH2,1,2028,0.015322598
REGION1,ATNGHPPH2,1,2029,0.015322598
REGION1,ATNGHPPH2,1,2030,0.015322598
REGION1,ATNGHPPH2,1,2031,0.015322598
REGION1,ATNGHPPH2,1,2032,0.015322598
REGION1,ATNGHPPH2,1,2033,0.015322598
REGION1,ATNGHPPH2,1,2034,0.015322598
REGION1,ATNGHPPH2,1,2035,0.015322598
REGION1,ATNGHPPH2,1,2036,0.015322598
REGION1,ATNGHPPH2,1,2037,0.015322598
REGION1,ATNGHPPH2,1,2038,0.015322598
REGION1,ATNGHPPH2,1,2039,0.015322598
REGION1,ATNGHPPH2,1,2040,0.015322598
REGION1,ATNGHPPH2,1,2041,0.015322598
REGION1,ATNGHPPH2,1,2042,0.015322598
REGION1,ATNGHPPH2,1,2043,0.015322598
REGION1,ATNGHPPH2,1,2044,0.015322598
REGION1,ATNGHPPH2,1,2045,0.015322598
REGION1,ATNGHPPH2,1,2046,0.015322598
REGION1,ATNGHPPH2,1,2047,0.015322598
REGION1,ATNGHPPH2,1,2048,0.015322598
REGION1,ATNGHPPH2,1,2049,0.015322598
REGION1,ATNGHPPH2,1,2050,0.015322598
REGION1,ATNGHPPH2,1,2051,0.015322598
REGION1,ATNGHPPH2,1,2052,0.015322598
REGION1,ATNGHPPH2,1,2053,0.015322598
REGION1,ATNGHPPH2,1,2054,0.015322598
REGION1,ATNGHPPH2,1,2055,0.015322598
REGION1,ATNGHPPH2,1,2056,0.015322598
REGION1,ATNGHPPH2,1,2057,0.015322598
REGION1,ATNGHPPH2,1,2058,0.015322598
REGION1,ATNGHPPH2,1,2059,0.015322598
REGION1,ATNGHPPH2,1,2060,0.015322598
REGION1,ATOI00I00,1,2015,8.848033205
REGION1,ATOI00I00,1,2016,9.428685384
REGION1,ATOI00I00,1,2017,10.00933756
REGION1,ATOI00I00,1,2018,10.58998974
REGION1,ATOI00I00,1,2019,11.17064192
REGION1,ATOI00I00,1,2020,11.7512941
REGION1,ATOI00I00,1,2021,12.23517092
REGION1,ATOI00I00,1,2022,12.71904773
REGION1,ATOI00I00,1,2023,13.20292455
REGION1,ATOI00I00,1,2024,13.68680136
REGION1,ATOI00I00,1,2025,14.17067818
REGION1,ATOI00I00,1,2026,14.654555
REGION1,ATOI00I00,1,2027,15.13843181
REGION1,ATOI00I00,1,2028,15.62230863
REGION1,ATOI00I00,1,2029,16.10618544
REGION1,ATOI00I00,1,2030,16.59006226
REGION1,ATOI00I00,1,2031,16.59006226
REGION1,ATOI00I00,1,2032,16.59006226
REGION1,ATOI00I00,1,2033,16.59006226
REGION1,ATOI00I00,1,2034,16.59006226
REGION1,ATOI00I00,1,2035,16.59006226
REGION1,ATOI00I00,1,2036,16.59006226
REGION1,ATOI00I00,1,2037,16.59006226
REGION1,ATOI00I00,1,2038,16.59006226
REGION1,ATOI00I00,1,2039,16.59006226
REGION1,ATOI00I00,1,2040,16.59006226
REGION1,ATOI00I00,1,2041,16.59006226
REGION1,ATOI00I00,1,2042,16.59006226
REGION1,ATOI00I00,1,2043,16.59006226
REGION1,ATOI00I00,1,2044,16.59006226
REGION1,ATOI00I00,1,2045,16.59006226
REGION1,ATOI00I00,1,2046,16.59006226
REGION1,ATOI00I00,1,2047,16.59006226
REGION1,ATOI00I00,1,2048,16.59006226
REGION1,ATOI00I00,1,2049,16.59006226
REGION1,ATOI00I00,1,2050,16.59006226
REGION1,ATOI00I00,1,2051,16.59006226
REGION1,ATOI00I00,1,2052,16.59006226
REGION1,ATOI00I00,1,2053,16.59006226
REGION1,ATOI00I00,1,2054,16.59006226
REGION1,ATOI00I00,1,2055,16.59006226
REGION1,ATOI00I00,1,2056,16.59006226
REGION1,ATOI00I00,1,2057,16.59006226
REGION1,ATOI00I00,1,2058,16.59006226
REGION1,ATOI00I00,1,2059,16.59006226
REGION1,ATOI00I00,1,2060,16.59006226
REGION1,ATOI00X00,1,2015,7.963229885
REGION1,ATOI00X00,1,2016,8.485816846
REGION1,ATOI00X00,1,2017,9.008403807
REGION1,ATOI00X00,1,2018,9.530990767999999
REGION1,ATOI00X00,1,2019,10.05357773
REGION1,ATOI00X00,1,2020,10.57616469
REGION1,ATOI00X00,1,2021,11.01165382
REGION1,ATOI00X00,1,2022,11.44714296
REGION1,ATOI00X00,1,2023,11.88263209
REGION1,ATOI00X00,1,2024,12.31812123
REGION1,ATOI00X00,1,2025,12.75361036
REGION1,ATOI00X00,1,2026,13.1890995
REGION1,ATOI00X00,1,2027,13.62458863
