REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LUNGCSPN2,CO2,1,2029,-90.58126682
REGION1,LUNGCSPN2,CO2,1,2030,-100
REGION1,LUNGCSPN2,CO2,1,2031,-100
REGION1,LUNGCSPN2,CO2,1,2032,-100
REGION1,LUNGCSPN2,CO2,1,2033,-100
REGION1,LUNGCSPN2,CO2,1,2034,-100
REGION1,LUNGCSPN2,CO2,1,2035,-100
REGION1,LUNGCSPN2,CO2,1,2036,-100
REGION1,LUNGCSPN2,CO2,1,2037,-100
REGION1,LUNGCSPN2,CO2,1,2038,-100
REGION1,LUNGCSPN2,CO2,1,2039,-100
REGION1,LUNGCSPN2,CO2,1,2040,-100
REGION1,LUNGCSPN2,CO2,1,2041,-100
REGION1,LUNGCSPN2,CO2,1,2042,-100
REGION1,LUNGCSPN2,CO2,1,2043,-100
REGION1,LUNGCSPN2,CO2,1,2044,-100
REGION1,LUNGCSPN2,CO2,1,2045,-100
REGION1,LUNGCSPN2,CO2,1,2046,-100
REGION1,LUNGCSPN2,CO2,1,2047,-100
REGION1,LUNGCSPN2,CO2,1,2048,-100
REGION1,LUNGCSPN2,CO2,1,2049,-100
REGION1,LUNGCSPN2,CO2,1,2050,-100
REGION1,LUNGCSPN2,CO2,1,2051,-100
REGION1,LUNGCSPN2,CO2,1,2052,-100
REGION1,LUNGCSPN2,CO2,1,2053,-100
REGION1,LUNGCSPN2,CO2,1,2054,-100
REGION1,LUNGCSPN2,CO2,1,2055,-100
REGION1,LUNGCSPN2,CO2,1,2056,-100
REGION1,LUNGCSPN2,CO2,1,2057,-100
REGION1,LUNGCSPN2,CO2,1,2058,-100
REGION1,LUNGCSPN2,CO2,1,2059,-100
REGION1,LUNGCSPN2,CO2,1,2060,-100
REGION1,LUNGGCPH2,LUPM25,1,2015,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2016,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2017,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2018,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2019,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2020,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2021,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2022,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2023,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2024,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2025,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2026,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2027,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2028,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2029,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2030,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2031,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2032,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2033,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2034,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2035,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2036,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2037,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2038,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2039,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2040,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2041,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2042,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2043,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2044,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2045,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2046,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2047,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2048,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2049,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2050,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2051,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2052,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2053,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2054,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2055,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2056,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2057,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2058,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2059,0.0002
REGION1,LUNGGCPH2,LUPM25,1,2060,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2015,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2016,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2017,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2018,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2019,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2020,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2021,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2022,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2023,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2024,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2025,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2026,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2027,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2028,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2029,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2030,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2031,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2032,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2033,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2034,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2035,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2036,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2037,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2038,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2039,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2040,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2041,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2042,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2043,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2044,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2045,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2046,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2047,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2048,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2049,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2050,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2051,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2052,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2053,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2054,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2055,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2056,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2057,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2058,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2059,0.0002
REGION1,LUNGGCPN2,LUPM25,1,2060,0.0002
REGION1,LUNGHPFH1,LUPM25,1,2015,0.002
REGION1,LUNGHPFH1,LUPM25,1,2016,0.002
REGION1,LUNGHPFH1,LUPM25,1,2017,0.002
REGION1,LUNGHPFH1,LUPM25,1,2018,0.002
REGION1,LUNGHPFH1,LUPM25,1,2019,0.002
REGION1,LUNGHPFH1,LUPM25,1,2020,0.002
REGION1,LUNGHPFH1,LUPM25,1,2021,0.002
REGION1,LUNGHPFH1,LUPM25,1,2022,0.002
REGION1,LUNGHPFH1,LUPM25,1,2023,0.002
REGION1,LUNGHPFH1,LUPM25,1,2024,0.002
REGION1,LUNGHPFH1,LUPM25,1,2025,0.002
REGION1,LUNGHPFH1,LUPM25,1,2026,0.002
REGION1,LUNGHPFH1,LUPM25,1,2027,0.002
REGION1,LUNGHPFH1,LUPM25,1,2028,0.002
REGION1,LUNGHPFH1,LUPM25,1,2029,0.002
REGION1,LUNGHPFH1,LUPM25,1,2030,0.002
REGION1,LUNGHPFH1,LUPM25,1,2031,0.002
REGION1,LUNGHPFH1,LUPM25,1,2032,0.002
REGION1,LUNGHPFH1,LUPM25,1,2033,0.002
REGION1,LUNGHPFH1,LUPM25,1,2034,0.002
REGION1,LUNGHPFH1,LUPM25,1,2035,0.002
REGION1,LUNGHPFH1,LUPM25,1,2036,0.002
REGION1,LUNGHPFH1,LUPM25,1,2037,0.002
REGION1,LUNGHPFH1,LUPM25,1,2038,0.002
REGION1,LUNGHPFH1,LUPM25,1,2039,0.002
REGION1,LUNGHPFH1,LUPM25,1,2040,0.002
REGION1,LUNGHPFH1,LUPM25,1,2041,0.002
REGION1,LUNGHPFH1,LUPM25,1,2042,0.002
REGION1,LUNGHPFH1,LUPM25,1,2043,0.002
REGION1,LUNGHPFH1,LUPM25,1,2044,0.002
REGION1,LUNGHPFH1,LUPM25,1,2045,0.002
REGION1,LUNGHPFH1,LUPM25,1,2046,0.002
REGION1,LUNGHPFH1,LUPM25,1,2047,0.002
REGION1,LUNGHPFH1,LUPM25,1,2048,0.002
REGION1,LUNGHPFH1,LUPM25,1,2049,0.002
REGION1,LUNGHPFH1,LUPM25,1,2050,0.002
REGION1,LUNGHPFH1,LUPM25,1,2051,0.002
REGION1,LUNGHPFH1,LUPM25,1,2052,0.002
REGION1,LUNGHPFH1,LUPM25,1,2053,0.002
REGION1,LUNGHPFH1,LUPM25,1,2054,0.002
REGION1,LUNGHPFH1,LUPM25,1,2055,0.002
REGION1,LUNGHPFH1,LUPM25,1,2056,0.002
REGION1,LUNGHPFH1,LUPM25,1,2057,0.002
REGION1,LUNGHPFH1,LUPM25,1,2058,0.002
REGION1,LUNGHPFH1,LUPM25,1,2059,0.002
REGION1,LUNGHPFH1,LUPM25,1,2060,0.002
REGION1,LUNGHPPH2,LUPM25,1,2015,0.002
REGION1,LUNGHPPH2,LUPM25,1,2016,0.002
REGION1,LUNGHPPH2,LUPM25,1,2017,0.002
REGION1,LUNGHPPH2,LUPM25,1,2018,0.002
REGION1,LUNGHPPH2,LUPM25,1,2019,0.002
REGION1,LUNGHPPH2,LUPM25,1,2020,0.002
REGION1,LUNGHPPH2,LUPM25,1,2021,0.002
REGION1,LUNGHPPH2,LUPM25,1,2022,0.002
REGION1,LUNGHPPH2,LUPM25,1,2023,0.002
REGION1,LUNGHPPH2,LUPM25,1,2024,0.002
REGION1,LUNGHPPH2,LUPM25,1,2025,0.002
REGION1,LUNGHPPH2,LUPM25,1,2026,0.002
REGION1,LUNGHPPH2,LUPM25,1,2027,0.002
REGION1,LUNGHPPH2,LUPM25,1,2028,0.002
REGION1,LUNGHPPH2,LUPM25,1,2029,0.002
REGION1,LUNGHPPH2,LUPM25,1,2030,0.002
REGION1,LUNGHPPH2,LUPM25,1,2031,0.002
REGION1,LUNGHPPH2,LUPM25,1,2032,0.002
REGION1,LUNGHPPH2,LUPM25,1,2033,0.002
REGION1,LUNGHPPH2,LUPM25,1,2034,0.002
REGION1,LUNGHPPH2,LUPM25,1,2035,0.002
REGION1,LUNGHPPH2,LUPM25,1,2036,0.002
REGION1,LUNGHPPH2,LUPM25,1,2037,0.002
REGION1,LUNGHPPH2,LUPM25,1,2038,0.002
REGION1,LUNGHPPH2,LUPM25,1,2039,0.002
REGION1,LUNGHPPH2,LUPM25,1,2040,0.002
REGION1,LUNGHPPH2,LUPM25,1,2041,0.002
REGION1,LUNGHPPH2,LUPM25,1,2042,0.002
REGION1,LUNGHPPH2,LUPM25,1,2043,0.002
REGION1,LUNGHPPH2,LUPM25,1,2044,0.002
REGION1,LUNGHPPH2,LUPM25,1,2045,0.002
REGION1,LUNGHPPH2,LUPM25,1,2046,0.002
REGION1,LUNGHPPH2,LUPM25,1,2047,0.002
REGION1,LUNGHPPH2,LUPM25,1,2048,0.002
REGION1,LUNGHPPH2,LUPM25,1,2049,0.002
REGION1,LUNGHPPH2,LUPM25,1,2050,0.002
REGION1,LUNGHPPH2,LUPM25,1,2051,0.002
REGION1,LUNGHPPH2,LUPM25,1,2052,0.002
REGION1,LUNGHPPH2,LUPM25,1,2053,0.002
REGION1,LUNGHPPH2,LUPM25,1,2054,0.002
REGION1,LUNGHPPH2,LUPM25,1,2055,0.002
REGION1,LUNGHPPH2,LUPM25,1,2056,0.002
REGION1,LUNGHPPH2,LUPM25,1,2057,0.002
REGION1,LUNGHPPH2,LUPM25,1,2058,0.002
REGION1,LUNGHPPH2,LUPM25,1,2059,0.002
REGION1,LUNGHPPH2,LUPM25,1,2060,0.002
REGION1,LUNGSTPH2,LUPM25,1,2015,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2016,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2017,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2018,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2019,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2020,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2021,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2022,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2023,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2024,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2025,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2026,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2027,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2028,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2029,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2030,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2031,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2032,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2033,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2034,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2035,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2036,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2037,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2038,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2039,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2040,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2041,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2042,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2043,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2044,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2045,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2046,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2047,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2048,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2049,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2050,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2051,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2052,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2053,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2054,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2055,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2056,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2057,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2058,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2059,0.00089
REGION1,LUNGSTPH2,LUPM25,1,2060,0.00089
REGION1,LUSODIFH1,LUSO,1,2015,1
REGION1,LUSODIFH1,LUSO,1,2016,1
REGION1,LUSODIFH1,LUSO,1,2017,1
REGION1,LUSODIFH1,LUSO,1,2018,1
REGION1,LUSODIFH1,LUSO,1,2019,1
REGION1,LUSODIFH1,LUSO,1,2020,1
REGION1,LUSODIFH1,LUSO,1,2021,1
REGION1,LUSODIFH1,LUSO,1,2022,1
REGION1,LUSODIFH1,LUSO,1,2023,1
REGION1,LUSODIFH1,LUSO,1,2024,1
REGION1,LUSODIFH1,LUSO,1,2025,1
REGION1,LUSODIFH1,LUSO,1,2026,1
REGION1,LUSODIFH1,LUSO,1,2027,1
REGION1,LUSODIFH1,LUSO,1,2028,1
REGION1,LUSODIFH1,LUSO,1,2029,1
REGION1,LUSODIFH1,LUSO,1,2030,1
REGION1,LUSODIFH1,LUSO,1,2031,1
REGION1,LUSODIFH1,LUSO,1,2032,1
REGION1,LUSODIFH1,LUSO,1,2033,1
REGION1,LUSODIFH1,LUSO,1,2034,1
REGION1,LUSODIFH1,LUSO,1,2035,1
REGION1,LUSODIFH1,LUSO,1,2036,1
REGION1,LUSODIFH1,LUSO,1,2037,1
REGION1,LUSODIFH1,LUSO,1,2038,1
REGION1,LUSODIFH1,LUSO,1,2039,1
REGION1,LUSODIFH1,LUSO,1,2040,1
REGION1,LUSODIFH1,LUSO,1,2041,1
REGION1,LUSODIFH1,LUSO,1,2042,1
REGION1,LUSODIFH1,LUSO,1,2043,1
REGION1,LUSODIFH1,LUSO,1,2044,1
REGION1,LUSODIFH1,LUSO,1,2045,1
REGION1,LUSODIFH1,LUSO,1,2046,1
REGION1,LUSODIFH1,LUSO,1,2047,1
REGION1,LUSODIFH1,LUSO,1,2048,1
REGION1,LUSODIFH1,LUSO,1,2049,1
REGION1,LUSODIFH1,LUSO,1,2050,1
REGION1,LUSODIFH1,LUSO,1,2051,1
REGION1,LUSODIFH1,LUSO,1,2052,1
REGION1,LUSODIFH1,LUSO,1,2053,1
REGION1,LUSODIFH1,LUSO,1,2054,1
REGION1,LUSODIFH1,LUSO,1,2055,1
REGION1,LUSODIFH1,LUSO,1,2056,1
REGION1,LUSODIFH1,LUSO,1,2057,1
REGION1,LUSODIFH1,LUSO,1,2058,1
REGION1,LUSODIFH1,LUSO,1,2059,1
REGION1,LUSODIFH1,LUSO,1,2060,1
REGION1,LUSOUTPH2,LUSO,1,2015,1
REGION1,LUSOUTPH2,LUSO,1,2016,1
REGION1,LUSOUTPH2,LUSO,1,2017,1
REGION1,LUSOUTPH2,LUSO,1,2018,1
REGION1,LUSOUTPH2,LUSO,1,2019,1
REGION1,LUSOUTPH2,LUSO,1,2020,1
REGION1,LUSOUTPH2,LUSO,1,2021,1
REGION1,LUSOUTPH2,LUSO,1,2022,1
REGION1,LUSOUTPH2,LUSO,1,2023,1
REGION1,LUSOUTPH2,LUSO,1,2024,1
REGION1,LUSOUTPH2,LUSO,1,2025,1
REGION1,LUSOUTPH2,LUSO,1,2026,1
REGION1,LUSOUTPH2,LUSO,1,2027,1
REGION1,LUSOUTPH2,LUSO,1,2028,1
REGION1,LUSOUTPH2,LUSO,1,2029,1
REGION1,LUSOUTPH2,LUSO,1,2030,1
REGION1,LUSOUTPH2,LUSO,1,2031,1
REGION1,LUSOUTPH2,LUSO,1,2032,1
REGION1,LUSOUTPH2,LUSO,1,2033,1
REGION1,LUSOUTPH2,LUSO,1,2034,1
REGION1,LUSOUTPH2,LUSO,1,2035,1
REGION1,LUSOUTPH2,LUSO,1,2036,1
REGION1,LUSOUTPH2,LUSO,1,2037,1
REGION1,LUSOUTPH2,LUSO,1,2038,1
REGION1,LUSOUTPH2,LUSO,1,2039,1
REGION1,LUSOUTPH2,LUSO,1,2040,1
REGION1,LUSOUTPH2,LUSO,1,2041,1
REGION1,LUSOUTPH2,LUSO,1,2042,1
REGION1,LUSOUTPH2,LUSO,1,2043,1
REGION1,LUSOUTPH2,LUSO,1,2044,1
REGION1,LUSOUTPH2,LUSO,1,2045,1
REGION1,LUSOUTPH2,LUSO,1,2046,1
REGION1,LUSOUTPH2,LUSO,1,2047,1
REGION1,LUSOUTPH2,LUSO,1,2048,1
REGION1,LUSOUTPH2,LUSO,1,2049,1
REGION1,LUSOUTPH2,LUSO,1,2050,1
REGION1,LUSOUTPH2,LUSO,1,2051,1
REGION1,LUSOUTPH2,LUSO,1,2052,1
REGION1,LUSOUTPH2,LUSO,1,2053,1
REGION1,LUSOUTPH2,LUSO,1,2054,1
REGION1,LUSOUTPH2,LUSO,1,2055,1
REGION1,LUSOUTPH2,LUSO,1,2056,1
REGION1,LUSOUTPH2,LUSO,1,2057,1
REGION1,LUSOUTPH2,LUSO,1,2058,1
REGION1,LUSOUTPH2,LUSO,1,2059,1
REGION1,LUSOUTPH2,LUSO,1,2060,1
REGION1,LUWIONPH3,LUWI,1,2015,1
REGION1,LUWIONPH3,LUWI,1,2016,1
REGION1,LUWIONPH3,LUWI,1,2017,1
REGION1,LUWIONPH3,LUWI,1,2018,1
REGION1,LUWIONPH3,LUWI,1,2019,1
REGION1,LUWIONPH3,LUWI,1,2020,1
REGION1,LUWIONPH3,LUWI,1,2021,1
REGION1,LUWIONPH3,LUWI,1,2022,1
REGION1,LUWIONPH3,LUWI,1,2023,1
REGION1,LUWIONPH3,LUWI,1,2024,1
REGION1,LUWIONPH3,LUWI,1,2025,1
REGION1,LUWIONPH3,LUWI,1,2026,1
REGION1,LUWIONPH3,LUWI,1,2027,1
REGION1,LUWIONPH3,LUWI,1,2028,1
REGION1,LUWIONPH3,LUWI,1,2029,1
REGION1,LUWIONPH3,LUWI,1,2030,1
REGION1,LUWIONPH3,LUWI,1,2031,1
REGION1,LUWIONPH3,LUWI,1,2032,1
REGION1,LUWIONPH3,LUWI,1,2033,1
REGION1,LUWIONPH3,LUWI,1,2034,1
REGION1,LUWIONPH3,LUWI,1,2035,1
REGION1,LUWIONPH3,LUWI,1,2036,1
REGION1,LUWIONPH3,LUWI,1,2037,1
REGION1,LUWIONPH3,LUWI,1,2038,1
REGION1,LUWIONPH3,LUWI,1,2039,1
REGION1,LUWIONPH3,LUWI,1,2040,1
REGION1,LUWIONPH3,LUWI,1,2041,1
REGION1,LUWIONPH3,LUWI,1,2042,1
REGION1,LUWIONPH3,LUWI,1,2043,1
REGION1,LUWIONPH3,LUWI,1,2044,1
REGION1,LUWIONPH3,LUWI,1,2045,1
REGION1,LUWIONPH3,LUWI,1,2046,1
REGION1,LUWIONPH3,LUWI,1,2047,1
REGION1,LUWIONPH3,LUWI,1,2048,1
REGION1,LUWIONPH3,LUWI,1,2049,1
REGION1,LUWIONPH3,LUWI,1,2050,1
REGION1,LUWIONPH3,LUWI,1,2051,1
REGION1,LUWIONPH3,LUWI,1,2052,1
REGION1,LUWIONPH3,LUWI,1,2053,1
REGION1,LUWIONPH3,LUWI,1,2054,1
REGION1,LUWIONPH3,LUWI,1,2055,1
REGION1,LUWIONPH3,LUWI,1,2056,1
REGION1,LUWIONPH3,LUWI,1,2057,1
REGION1,LUWIONPH3,LUWI,1,2058,1
REGION1,LUWIONPH3,LUWI,1,2059,1
REGION1,LUWIONPH3,LUWI,1,2060,1
REGION1,LUWIONPN3,LUWI,1,2015,1
REGION1,LUWIONPN3,LUWI,1,2016,1
REGION1,LUWIONPN3,LUWI,1,2017,1
REGION1,LUWIONPN3,LUWI,1,2018,1
REGION1,LUWIONPN3,LUWI,1,2019,1
REGION1,LUWIONPN3,LUWI,1,2020,1
REGION1,LUWIONPN3,LUWI,1,2021,1
REGION1,LUWIONPN3,LUWI,1,2022,1
REGION1,LUWIONPN3,LUWI,1,2023,1
REGION1,LUWIONPN3,LUWI,1,2024,1
REGION1,LUWIONPN3,LUWI,1,2025,1
REGION1,LUWIONPN3,LUWI,1,2026,1
REGION1,LUWIONPN3,LUWI,1,2027,1
REGION1,LUWIONPN3,LUWI,1,2028,1
REGION1,LUWIONPN3,LUWI,1,2029,1
REGION1,LUWIONPN3,LUWI,1,2030,1
REGION1,LUWIONPN3,LUWI,1,2031,1
REGION1,LUWIONPN3,LUWI,1,2032,1
REGION1,LUWIONPN3,LUWI,1,2033,1
REGION1,LUWIONPN3,LUWI,1,2034,1
REGION1,LUWIONPN3,LUWI,1,2035,1
REGION1,LUWIONPN3,LUWI,1,2036,1
REGION1,LUWIONPN3,LUWI,1,2037,1
REGION1,LUWIONPN3,LUWI,1,2038,1
REGION1,LUWIONPN3,LUWI,1,2039,1
REGION1,LUWIONPN3,LUWI,1,2040,1
REGION1,LUWIONPN3,LUWI,1,2041,1
REGION1,LUWIONPN3,LUWI,1,2042,1
REGION1,LUWIONPN3,LUWI,1,2043,1
REGION1,LUWIONPN3,LUWI,1,2044,1
REGION1,LUWIONPN3,LUWI,1,2045,1
REGION1,LUWIONPN3,LUWI,1,2046,1
REGION1,LUWIONPN3,LUWI,1,2047,1
REGION1,LUWIONPN3,LUWI,1,2048,1
REGION1,LUWIONPN3,LUWI,1,2049,1
REGION1,LUWIONPN3,LUWI,1,2050,1
REGION1,LUWIONPN3,LUWI,1,2051,1
REGION1,LUWIONPN3,LUWI,1,2052,1
REGION1,LUWIONPN3,LUWI,1,2053,1
REGION1,LUWIONPN3,LUWI,1,2054,1
REGION1,LUWIONPN3,LUWI,1,2055,1
REGION1,LUWIONPN3,LUWI,1,2056,1
REGION1,LUWIONPN3,LUWI,1,2057,1
REGION1,LUWIONPN3,LUWI,1,2058,1
REGION1,LUWIONPN3,LUWI,1,2059,1
REGION1,LUWIONPN3,LUWI,1,2060,1
REGION1,LUWS00X00,LUPM25,1,2015,0.000743386
REGION1,LUWS00X00,LUPM25,1,2016,0.000743386
REGION1,LUWS00X00,LUPM25,1,2017,0.000743386
REGION1,LUWS00X00,LUPM25,1,2018,0.000743386
REGION1,LUWS00X00,LUPM25,1,2019,0.000743386
REGION1,LUWS00X00,LUPM25,1,2020,0.000743386
REGION1,LUWS00X00,LUPM25,1,2021,0.000743386
REGION1,LUWS00X00,LUPM25,1,2022,0.000743386
REGION1,LUWS00X00,LUPM25,1,2023,0.000743386
REGION1,LUWS00X00,LUPM25,1,2024,0.000743386
REGION1,LUWS00X00,LUPM25,1,2025,0.000743386
REGION1,LUWS00X00,LUPM25,1,2026,0.000743386
REGION1,LUWS00X00,LUPM25,1,2027,0.000743386
REGION1,LUWS00X00,LUPM25,1,2028,0.000743386
REGION1,LUWS00X00,LUPM25,1,2029,0.000743386
REGION1,LUWS00X00,LUPM25,1,2030,0.000743386
REGION1,LUWS00X00,LUPM25,1,2031,0.000743386
REGION1,LUWS00X00,LUPM25,1,2032,0.000743386
REGION1,LUWS00X00,LUPM25,1,2033,0.000743386
REGION1,LUWS00X00,LUPM25,1,2034,0.000743386
REGION1,LUWS00X00,LUPM25,1,2035,0.000743386
REGION1,LUWS00X00,LUPM25,1,2036,0.000743386
REGION1,LUWS00X00,LUPM25,1,2037,0.000743386
REGION1,LUWS00X00,LUPM25,1,2038,0.000743386
REGION1,LUWS00X00,LUPM25,1,2039,0.000743386
REGION1,LUWS00X00,LUPM25,1,2040,0.000743386
REGION1,LUWS00X00,LUPM25,1,2041,0.000743386
REGION1,LUWS00X00,LUPM25,1,2042,0.000743386
REGION1,LUWS00X00,LUPM25,1,2043,0.000743386
REGION1,LUWS00X00,LUPM25,1,2044,0.000743386
REGION1,LUWS00X00,LUPM25,1,2045,0.000743386
REGION1,LUWS00X00,LUPM25,1,2046,0.000743386
REGION1,LUWS00X00,LUPM25,1,2047,0.000743386
REGION1,LUWS00X00,LUPM25,1,2048,0.000743386
REGION1,LUWS00X00,LUPM25,1,2049,0.000743386
REGION1,LUWS00X00,LUPM25,1,2050,0.000743386
REGION1,LUWS00X00,LUPM25,1,2051,0.000743386
REGION1,LUWS00X00,LUPM25,1,2052,0.000743386
REGION1,LUWS00X00,LUPM25,1,2053,0.000743386
REGION1,LUWS00X00,LUPM25,1,2054,0.000743386
